date,open,high,low,close,volume_usd,open_basis,close_basis,open_change,close_change,taker_buy_vol,taker_sell_vol,cum_vol_delta,agg_taker_buy_vol,agg_taker_sell_vol,cvd,funding_rate,global_account_long_percent,global_account_short_percent,global_account_long_short_ratio,long_liquidation_usd,short_liquidation_usd,net_long_change,net_short_change,net_long_change_cum,net_short_change_cum,net_position_change_cum,oi_aggregated_history,oi_stablecoin_margin,open_interest,bids_usd,bids_quantity,asks_usd,asks_quantity,taker_buy_volume_usd,taker_sell_volume_usd,top_account_long_percent,top_account_short_percent,top_account_long_short_ratio,top_position_long_percent,top_position_short_percent,top_position_long_short_ratio,whale_index_value,regime_wf
2024-06-08 09:00:00+00:00,69473.5,69537.0,69410.6,69488.0,127134963.4655,-0.0534,-0.0644,-37.07,-44.76,62266374.1946,64868589.2709,-525586090.4729,134530891.343,135386796.2314,-1362189575.6923,0.01,60.67,39.33,1.54,3819.816,0.0,19.65,0.0,5722.41,701.74,5020.67,36792956172.0,173114.93,5735039955.0,153813862.4996,2224.218,150145810.5836,2150.827,62266374.1946,64868589.2709,61.63,38.37,1.61,58.07,41.93,1.39,-20.845,2
2024-06-08 10:00:00+00:00,69488.0,69536.9,69390.5,69498.7,146810844.5141,-0.0644,-0.0652,-44.75,-45.3,61697575.6308,85113268.8833,-549001783.7254,145576006.9835,185219224.4214,-1401832793.1302,0.01,60.57,39.43,1.54,27977.8251,0.0,130.95,0.0,5853.36,701.74,5151.62,36769311398.0,173096.39,5746635377.0,176215387.7907,2546.926,154487304.8053,2212.142,61697575.6308,85113268.8833,61.51,38.49,1.6,58.1,41.9,1.39,-19.8,2
2024-06-08 11:00:00+00:00,69498.7,69557.0,69351.8,69404.5,237343283.1488,-0.0652,-0.0556,-45.31,-38.57,98008893.7667,139334389.3821,-590327279.3408,229859087.6878,303506693.4548,-1475480398.8972,0.01,60.18,39.82,1.51,72324.167,21194.7471,-122.18,0.0,5731.18,701.74,5029.44,36702786123.0,172838.95,5728740159.0,158127422.2071,2285.502,165433745.0948,2368.444,98008893.7667,139334389.3821,61.23,38.77,1.58,58.08,41.92,1.39,-17.6,2
2024-06-08 12:00:00+00:00,69404.5,69478.0,69292.1,69390.6,295163156.918,-0.0556,-0.0438,-38.56,-30.38,153267560.4384,141895596.4796,-578955315.382,284523143.9712,281026485.4765,-1471983740.4025,0.01,59.83,40.17,1.49,91741.4478,0.0,0.0,219.48,5731.18,921.22,4809.96,36666590719.0,173026.43,5743410402.0,163008149.696,2359.039,161555904.6665,2315.674,153267560.4384,141895596.4796,60.99,39.01,1.56,58.04,41.96,1.38,-15.73,2
2024-06-08 13:00:00+00:00,69390.6,69477.0,69192.3,69466.9,421158455.3952,-0.0438,-0.0531,-30.38,-36.9,228071336.7525,193087118.6427,-543971097.2722,439901287.2136,423340564.3743,-1455423017.5632,0.01,60.04,39.96,1.5,302926.18571,8729.5673,460.91,0.0,6192.09,921.22,5270.87,36703814469.0,173386.11,5781172532.0,151286252.9213,2190.287,162134798.1914,2324.91,228071336.7525,193087118.6427,61.34,38.66,1.59,58.07,41.93,1.39,-17.6,2
2024-06-08 14:00:00+00:00,69467.0,69506.4,69340.0,69499.9,275690591.6992,-0.0532,-0.055,-36.99,-38.21,137303126.8632,138387464.836,-545055435.245,278108604.2408,267544115.2128,-1444858528.5352,0.01,59.64,40.36,1.48,486.2357,0.0,0.0,-192.88,6192.09,728.34,5463.75,36727938852.0,173312.07,5771559789.0,129073139.8785,1867.726,184242464.5851,2641.229,137303126.8632,138387464.836,60.84,39.16,1.55,58.07,41.93,1.39,-14.41,2
2024-06-08 15:00:00+00:00,69500.0,69540.0,69452.9,69462.1,193541048.7796,-0.0551,-0.0462,-38.32,-32.09,92846265.0205,100694783.7591,-552903953.9836,173096447.0426,212506191.7618,-1484268273.2544,0.01,59.71,40.29,1.48,1529.0748,11612.1704,0.0,22.83,6192.09,751.17,5440.92,36703190247.0,173394.26,5768944271.0,130048232.2267,1879.55,185990992.5323,2663.755,92846265.0205,100694783.7591,60.95,39.05,1.56,58.06,41.94,1.38,-15.125,2
2024-06-08 16:00:00+00:00,69462.0,69512.5,69334.5,69428.7,249728918.8288,-0.0461,-0.0598,-31.99,-41.55,118362025.0342,131366893.7946,-565908822.744,285407707.0601,297667976.0019,-1496528542.1962,0.01,59.37,40.63,1.46,485.882,5552.5358,-166.1,0.0,6025.99,751.17,5274.82,36681668750.0,173144.42,5754679623.0,136629473.052,1976.871,177314813.5038,2541.229,118362025.0342,131366893.7946,60.71,39.29,1.55,58.17,41.83,1.39,-12.32,2
2024-06-08 17:00:00+00:00,69428.6,69514.0,69372.1,69485.5,145203692.0782,-0.0597,-0.0655,-41.44,-45.51,76791448.1805,68412243.8977,-557529618.4612,151761942.6372,157491609.6893,-1502258209.2483,0.01,59.23,40.77,1.45,26167.1242,138.887,52.0,0.0,6077.99,751.17,5326.82,36684268776.0,173116.66,5762959538.0,142238189.3239,2058.247,163678730.6217,2345.829,76791448.1805,68412243.8977,60.55,39.45,1.54,58.23,41.77,1.39,-11.0,2
2024-06-08 18:00:00+00:00,69485.5,69523.6,69460.2,69482.0,105519555.0963,-0.0655,-0.039,-45.5,-27.11,51308838.1325,54210716.9638,-560431497.2925,121054569.861,110103595.1573,-1491307234.5446,0.01,59.25,40.75,1.45,6919.80388,1945.9422,-35.11,0.0,6042.88,751.17,5291.71,36656008355.0,173157.38,5761000184.0,160379079.4368,2319.176,187165113.6902,2682.33,51308838.1325,54210716.9638,60.55,39.45,1.54,58.23,41.77,1.39,-11.055,2
2024-06-08 19:00:00+00:00,69482.0,69533.0,69446.9,69486.6,89710499.4351,-0.039,-0.0383,-27.12,-26.59,39243465.8283,50467033.6068,-571655065.071,78668167.9904,99418110.222,-1512057176.7762,0.01,59.27,40.73,1.46,5072.1568,18555.7998,184.09,0.0,6226.97,751.17,5475.8,36601482904.0,173416.39,5774357809.0,152834063.0906,2210.098,172256001.5819,2468.366,39243465.8283,50467033.6068,60.56,39.44,1.54,58.23,41.77,1.39,-11.11,2
2024-06-08 20:00:00+00:00,69486.6,69514.0,69351.0,69400.1,125902128.9563,-0.0383,-0.0394,-26.6,-27.37,57193501.6072,68708627.3491,-583170190.8129,116369324.7071,173628798.2467,-1569316650.3158,0.01,59.27,40.73,1.46,14917.62,4308.968,-115.89,0.0,6111.08,751.17,5359.91,36488059162.0,173318.84,5758480096.0,151185016.7455,2186.412,178330338.0831,2554.975,57193501.6072,68708627.3491,60.56,39.44,1.54,58.19,41.81,1.39,-11.33,2
2024-06-08 21:00:00+00:00,69400.0,69468.1,69345.7,69432.1,109842030.0221,-0.0393,-0.0392,-27.26,-27.19,49030772.2246,60811257.7975,-594950676.3858,99814078.8371,101172955.4047,-1570675526.8834,0.01,59.36,40.64,1.46,13329.8385,0.0,87.74,0.0,6198.82,751.17,5447.65,36478911330.0,173416.19,5767243992.0,167619563.2153,2425.574,170224220.0377,2440.726,49030772.2246,60811257.7975,60.63,39.37,1.54,58.27,41.73,1.4,-11.495,2
2024-06-08 22:00:00+00:00,69432.0,69449.4,69325.0,69370.0,126614127.8704,-0.039,-0.0459,-27.1,-31.85,54373234.7927,72240893.0777,-612818334.6708,109343457.9675,137777330.4773,-1599109399.3932,0.01,59.45,40.55,1.47,16370.9288,42754.45562,0.0,118.37,6198.82,869.54,5329.28,36423159698.0,173426.39,5769981276.0,158285084.3951,2290.281,173405549.3386,2485.338,54373234.7927,72240893.0777,60.7,39.3,1.55,58.3,41.7,1.4,-11.825,2
2024-06-08 23:00:00+00:00,69370.0,69380.7,69326.8,69346.5,126272710.4698,-0.0459,-0.052,-31.85,-36.04,58984066.288,67288644.1818,-621122912.5646,97714359.8549,111632979.7224,-1613028019.2607,0.01,59.44,40.56,1.47,901.4981,0.0,0.0,304.95,6198.82,1174.49,5024.33,36420609979.0,173723.35,5789174042.0,156775224.7174,2270.313,161220812.998,2311.923,58984066.288,67288644.1818,60.67,39.33,1.54,58.33,41.67,1.4,-11.44,2
2024-06-09 00:00:00+00:00,69346.6,69377.9,69280.0,69314.5,158478740.0117,-0.0521,-0.0661,-36.14,-45.8,77704950.6794,80773789.3323,-624191751.2175,141715115.9937,145522190.8944,-1616835094.1614,0.01,59.44,40.56,1.47,9772.5405,0.0,-16.54,0.0,6182.28,1174.49,5007.79,36402658933.0,173737.35,5785080794.0,158640828.7954,2298.119,160683009.9355,2304.704,77704950.6794,80773789.3323,60.67,39.33,1.54,58.3,41.7,1.4,-11.66,2
2024-06-09 01:00:00+00:00,69314.5,69386.5,69267.7,69315.0,107655537.9486,-0.0661,-0.0433,-45.8,-30.0,57114960.2765,50540577.6721,-617617368.6131,125367286.2732,102130262.6509,-1593598070.5391,0.01,59.68,40.32,1.48,2425.8729,11855.24783,72.26,0.0,6254.54,1174.49,5080.05,36399777108.0,173766.65,5790406803.0,156296495.2875,2264.754,161067382.2368,2310.655,57114960.2765,50540577.6721,60.79,39.21,1.55,58.27,41.73,1.4,-13.09,2
2024-06-09 02:00:00+00:00,69315.1,69342.2,69200.0,69208.8,210274134.1246,-0.0434,-0.0489,-30.09,-33.87,91440932.5482,118833201.5764,-645009637.6413,184988094.336,245643213.1773,-1654253189.3804,0.01,59.83,40.17,1.49,187132.0298,554.0808,0.0,6.31,6254.54,1180.8,5073.74,36371058611.0,173854.01,5782623117.0,162383001.7339,2352.85,215249656.3281,3091.266,91440932.5482,118833201.5764,60.67,39.33,1.54,58.27,41.73,1.4,-13.2,2
2024-06-09 03:00:00+00:00,69208.9,69334.5,69160.0,69300.9,169222366.5691,-0.0491,-0.0599,-33.98,-41.52,91772647.2945,77449719.2746,-630686709.6214,180639841.0266,143628533.9215,-1617241882.2753,0.01,59.84,40.16,1.49,15915.43,2842.185,0.0,-190.15,6254.54,990.65,5263.89,36388571444.0,173593.16,5776480449.0,236498379.4869,3430.348,142041786.0932,2041.219,91772647.2945,77449719.2746,60.76,39.24,1.55,58.21,41.79,1.39,-13.86,2
2024-06-09 04:00:00+00:00,69300.8,69350.0,69273.1,69339.9,89894047.2072,-0.0598,-0.0511,-41.42,-35.46,48508046.1488,41386001.0584,-623564664.531,105190525.7479,80639219.3185,-1592690575.8459,0.01,60.15,39.85,1.51,0.0,0.0,0.0,-64.7,6254.54,925.95,5328.59,36397038538.0,173523.04,5775253219.0,140411761.0502,2035.961,174411865.8949,2503.402,48508046.1488,41386001.0584,61.03,38.97,1.57,58.3,41.7,1.4,-15.345,2
2024-06-09 05:00:00+00:00,69340.0,69412.5,69263.0,69325.1,118153009.4607,-0.0513,-0.0456,-35.56,-31.63,69576812.4241,48576197.0366,-602564049.1435,130491338.9742,116317573.2849,-1578516810.1566,0.01,60.04,39.96,1.5,9422.3302,3118.5045,0.0,7.54,6254.54,933.49,5321.05,36407280960.0,173763.58,5774743026.0,129499400.1523,1876.982,175687846.4583,2520.325,69576812.4241,48576197.0366,60.79,39.21,1.55,58.27,41.73,1.4,-14.355,2
2024-06-09 06:00:00+00:00,69325.0,69434.9,69319.0,69418.6,105546884.883,-0.0455,-0.0397,-31.52,-27.59,54333759.9884,51213124.8946,-599443414.0497,132159963.1942,120996458.8448,-1567353305.8072,0.01,60.05,39.95,1.5,6181.55834,901.5399,0.0,-105.94,6254.54,827.55,5426.99,36440038784.0,173597.83,5774777202.0,124308628.3969,1800.688,163139078.7536,2342.041,54333759.9884,51213124.8946,60.74,39.26,1.55,58.35,41.65,1.4,-13.64,2
2024-06-09 07:00:00+00:00,69418.7,69461.9,69310.2,69331.9,125630097.5835,-0.0399,-0.0523,-27.68,-36.26,53575158.5941,72054938.9894,-617923194.445,120135384.7497,159986104.3496,-1607204025.4071,0.01,60.12,39.88,1.51,0.0,1875.1837,0.0,35.46,6254.54,863.01,5391.53,36410178605.0,173695.88,5770222880.0,145772186.3856,2109.334,179931609.0084,2580.412,53575158.5941,72054938.9894,60.82,39.18,1.55,58.3,41.7,1.4,-14.52,2
2024-06-09 08:00:00+00:00,69331.9,69393.5,69314.8,69385.0,78015059.7395,-0.0523,-0.0473,-36.26,-32.85,40989034.8829,37026024.8566,-613960184.4187,80681160.0817,71979162.1504,-1598502027.4758,0.01,60.19,39.81,1.51,0.0,485.7545,69.44,0.0,6323.98,863.01,5460.97,36429086243.0,173839.84,5779618264.0,130415571.9371,1890.16,159947430.7751,2295.033,40989034.8829,37026024.8566,60.88,39.12,1.56,58.3,41.7,1.4,-14.96,2
2024-06-09 09:00:00+00:00,69385.0,69443.5,69367.7,69402.1,99790592.9731,-0.0473,-0.0463,-32.85,-32.12,51885335.5041,47905257.469,-609980106.3836,105898472.7292,81829374.252,-1574432928.9986,0.01,60.28,39.72,1.52,1873.2168,8672.3125,0.0,-71.51,6323.98,791.5,5532.48,36447409602.0,173927.22,5775921828.0,142504039.3612,2062.727,178371708.0251,2559.038,51885335.5041,47905257.469,60.98,39.02,1.56,58.27,41.73,1.4,-15.895,2
2024-06-09 10:00:00+00:00,69402.1,69415.5,69360.2,69381.8,86223628.1253,-0.0463,-0.0509,-32.11,-35.31,41273538.1465,44950089.9788,-613656658.2159,72157795.8904,85060725.702,-1587335858.8102,0.01,60.27,39.73,1.52,0.0,0.0,0.0,20.39,6323.98,811.89,5512.09,36395965619.0,174088.59,5775655330.0,139510214.0511,2019.135,178875245.3118,2565.796,41273538.1465,44950089.9788,60.97,39.03,1.56,58.33,41.67,1.4,-15.345,2
2024-06-09 11:00:00+00:00,69381.9,69432.0,69352.9,69400.6,87075006.7123,-0.051,-0.0474,-35.4,-32.91,40308651.3681,46766355.3442,-620114362.192,86259185.4449,84800386.654,-1585877060.0193,0.01,60.18,39.82,1.51,2497.68292,10892.4559,13.55,0.0,6337.53,811.89,5525.64,36441499588.0,174105.99,5778152171.0,143953972.4957,2084.487,183396695.2965,2631.201,40308651.3681,46766355.3442,60.88,39.12,1.56,58.36,41.64,1.4,-14.465,2
2024-06-09 12:00:00+00:00,69400.5,69797.0,69385.0,69734.7,529845846.7057,-0.0473,-0.0312,-32.82,-21.75,303753172.4107,226092674.295,-542453864.0763,752535564.2628,491010244.2668,-1324351740.0233,0.01,60.23,39.77,1.51,624.7191,778547.4296,0.0,-55.78,6337.53,756.11,5581.42,36615737832.0,174773.46,5805182224.0,133269364.1812,1929.231,188188186.1084,2699.062,303753172.4107,226092674.295,60.91,39.09,1.56,58.36,41.64,1.4,-14.74,2
2024-06-09 13:00:00+00:00,69734.8,69821.1,69287.5,69482.2,801131483.8853,-0.0313,-0.0218,-21.84,-15.17,342547794.1225,458583689.7628,-658489759.7166,690102210.0653,941255687.1563,-1575505217.1143,0.01,60.34,39.66,1.52,186183.06103,9282.54513,0.0,312.69,6337.53,1068.8,5268.73,36565793547.0,175518.83,5801886380.0,124225033.9317,1786.702,251344518.3669,3585.577,342547794.1225,458583689.7628,60.71,39.29,1.55,58.28,41.72,1.4,-14.96,2
2024-06-09 14:00:00+00:00,69482.2,69570.9,69284.8,69513.0,360059171.4083,-0.0218,-0.0329,-15.16,-22.88,199143921.9769,160915249.4314,-620261087.1711,401424998.8039,372346010.1954,-1546426228.5058,0.01,60.64,39.36,1.54,6792.9922,208.5816,58.08,0.0,6395.61,1068.8,5326.81,36619278489.0,175922.19,5808737681.0,122763560.4692,1775.827,177080503.1866,2536.371,199143921.9769,160915249.4314,60.96,39.04,1.56,58.37,41.63,1.4,-16.39,2
2024-06-09 15:00:00+00:00,69513.0,69608.3,69452.6,69530.1,246027014.06,-0.0329,-0.0309,-22.87,-21.46,125868229.6236,120158784.4364,-614551641.9839,296354965.2321,280598234.323,-1530669497.5967,0.01,60.55,39.45,1.54,7303.7665,26713.12892,189.44,0.0,6585.05,1068.8,5516.25,36658153141.0,176089.95,5824518512.0,125413303.4766,1812.94,245816750.5666,3520.355,125868229.6236,120158784.4364,60.84,39.16,1.55,58.3,41.7,1.4,-16.115,2
2024-06-09 16:00:00+00:00,69530.1,69661.9,69517.0,69642.2,163597166.4911,-0.0309,-0.0277,-21.46,-19.32,89496878.8531,74100287.638,-599155050.7688,198484384.9718,161248392.9332,-1493433505.5581,0.01,60.37,39.63,1.52,139.0864,43112.83202,210.37,0.0,6795.42,1068.8,5726.62,36733377781.0,176382.09,5848047677.0,136694669.9878,1975.355,174981963.3369,2504.421,89496878.8531,74100287.638,60.72,39.28,1.55,58.28,41.72,1.4,-15.125,2
2024-06-09 17:00:00+00:00,69642.1,69739.2,69587.0,69684.8,168164967.6472,-0.0276,-0.0349,-19.22,-24.29,83237693.1305,84927274.5167,-600844632.155,174974760.2596,167504863.9991,-1485963609.2976,0.01,60.14,39.86,1.51,626.4873,37138.12892,38.89,0.0,6834.31,1068.8,5765.51,36715320368.0,176435.79,5854225952.0,125312884.1611,1807.918,214925425.3166,3070.595,83237693.1305,84927274.5167,60.5,39.5,1.53,58.27,41.73,1.4,-13.695,2
2024-06-09 18:00:00+00:00,69684.7,69879.0,69625.6,69767.0,313974569.8996,-0.0347,-0.0414,-24.18,-28.9,174816407.0184,139158162.8812,-565186388.0178,358789201.2677,284115857.5925,-1411290265.6224,0.01,60.16,39.84,1.51,0.0,86326.2452,0.0,-236.33,6834.31,832.47,6001.84,36766984133.0,176270.53,5845129879.0,136915518.0578,1974.215,243215519.1978,3472.655,174816407.0184,139158162.8812,60.71,39.29,1.55,58.25,41.75,1.4,-14.575,2
2024-06-09 19:00:00+00:00,69767.0,69879.0,69677.0,69742.6,235068395.4018,-0.0414,-0.0464,-28.91,-32.34,113371787.5698,121696607.832,-573511208.28,276000072.2159,278157895.7353,-1413448089.1418,0.01,59.99,40.01,1.5,0.0,12012.8659,-52.98,0.0,6781.33,832.47,5948.86,36726565804.0,176062.73,5840328389.0,130266186.6835,1875.734,214345251.8457,3057.288,113371787.5698,121696607.832,60.55,39.45,1.54,58.38,41.62,1.4,-12.54,2
2024-06-09 20:00:00+00:00,69742.5,69765.1,69606.4,69706.8,131581453.1506,-0.0462,-0.0286,-32.24,-19.95,56216871.5556,75364581.595,-592658918.3194,139256896.9817,166391633.8633,-1440582826.0234,0.01,59.88,40.12,1.49,43024.9661,0.0,0.0,38.22,6781.33,870.69,5910.64,36707712167.0,176097.48,5838672507.0,124851513.6253,1798.582,211224289.6895,3012.946,56216871.5556,75364581.595,60.48,39.52,1.53,58.39,41.61,1.4,-11.935,2
2024-06-09 21:00:00+00:00,69706.7,69862.0,69624.1,69774.1,139130334.6643,-0.0285,-0.0346,-19.84,-24.14,70266894.7539,68863439.9104,-591255463.4759,161842082.7952,145384565.959,-1424125309.1872,0.01,59.72,40.28,1.48,1183.7627,71444.69016,0.0,-131.97,6781.33,738.72,6042.61,36715006809.0,175951.62,5835109671.0,127994103.8671,1844.164,211152161.6289,3012.232,70266894.7539,68863439.9104,60.35,39.65,1.52,58.31,41.69,1.4,-11.385,2
2024-06-09 22:00:00+00:00,69774.2,69816.4,69641.9,69666.0,110466506.6874,-0.0348,-0.0454,-24.25,-31.65,47202190.9653,63264315.7221,-607317588.2327,108898256.358,141599013.679,-1456826066.5082,0.01,59.83,40.17,1.49,0.0,0.0,-1.13,0.0,6780.2,738.72,6041.48,36661716883.0,176027.52,5825990559.0,122036339.6569,1757.576,218241917.5958,3112.529,47202190.9653,63264315.7221,60.38,39.62,1.52,58.27,41.73,1.4,-12.155,2
2024-06-09 23:00:00+00:00,69665.9,69718.4,69610.1,69667.1,94713275.5893,-0.0453,-0.0272,-31.54,-18.96,54514484.2873,40198791.302,-593001895.2474,121020946.981,84391457.4885,-1420196577.0157,0.01,59.78,40.22,1.49,0.0,0.0,0.0,-48.38,6780.2,690.34,6089.86,36683539530.0,176160.28,5823581207.0,137425251.4543,1982.181,208438496.8308,2975.085,54514484.2873,40198791.302,60.35,39.65,1.52,58.28,41.72,1.4,-11.77,2
2024-06-10 00:00:00+00:00,69667.1,69684.9,69450.1,69600.1,243396598.4214,-0.0272,-0.0576,-18.95,-40.11,120780999.5999,122615598.8215,-594836494.469,261611558.4283,282272290.0471,-1440857308.6345,0.01,59.78,40.22,1.49,168317.2262,5842.2,0.0,10.68,6780.2,701.02,6079.18,36619783655.0,176246.41,5813676028.0,145456506.7195,2097.627,216108322.0413,3084.185,120780999.5999,122615598.8215,60.35,39.65,1.52,58.28,41.72,1.4,-11.77,2
2024-06-10 01:00:00+00:00,69600.0,69710.5,69544.1,69645.1,168875120.5967,-0.0575,-0.0281,-40.01,-19.58,83140578.7063,85734541.8904,-597430457.6531,165488581.3225,153530302.2397,-1428899029.5517,0.01,59.66,40.34,1.48,278.4526,0.0,0.0,-59.03,6780.2,641.99,6138.21,36618328863.0,176139.94,5817497760.0,151172864.9021,2181.242,159439224.5941,2280.106,83140578.7063,85734541.8904,60.28,39.72,1.52,58.44,41.56,1.41,-10.175,2
2024-06-10 02:00:00+00:00,69645.0,69833.0,69622.9,69745.7,226776141.9815,-0.028,-0.0426,-19.48,-29.7,107288279.5958,119487862.3857,-609630040.443,211767706.0806,233081574.6772,-1450212898.1483,0.01,59.97,40.03,1.5,0.0,48293.4276,398.06,0.0,7178.26,641.99,6536.27,36718929806.0,176915.67,5853193675.0,147935093.9155,2134.865,188658620.995,2694.058,107288279.5958,119487862.3857,61.19,38.81,1.58,58.49,41.51,1.41,-14.135,2
2024-06-10 03:00:00+00:00,69745.6,69797.4,69587.6,69637.3,146889960.2847,-0.0424,-0.0346,-29.59,-24.1,63104483.1926,83785477.0921,-630311034.3425,136034575.5009,172567988.6985,-1486746311.3459,0.01,59.48,40.52,1.47,307231.6416,3208.1918,0.0,135.44,7178.26,777.43,6400.83,36690268392.0,177243.45,5854014619.0,139803092.1926,2014.583,219893342.3571,3137.032,63104483.1926,83785477.0921,60.63,39.37,1.54,58.57,41.43,1.41,-9.9,2
2024-06-10 04:00:00+00:00,69637.4,69712.1,69550.0,69702.7,180953721.0204,-0.0348,-0.0407,-24.2,-28.37,98897627.5981,82056093.4223,-613469500.1667,194235465.8044,175588506.6879,-1468099352.2294,0.01,59.45,40.55,1.47,25608.6912,0.0,457.55,0.0,7635.81,777.43,6858.38,36662183242.0,177687.78,5891396205.0,158489364.794,2287.274,194354016.4348,2779.457,98897627.5981,82056093.4223,60.66,39.34,1.54,58.47,41.53,1.41,-10.56,2
2024-06-10 05:00:00+00:00,69702.7,69702.7,69544.7,69595.1,142153716.7194,-0.0407,-0.021,-28.37,-14.62,65582500.5267,76571216.1927,-624458215.8327,122394317.1109,152829657.9176,-1498534693.0361,0.01,59.62,40.38,1.48,55874.44976,5918.6935,0.0,257.89,7635.81,1035.32,6600.49,36726097862.0,177942.04,5900249820.0,151298977.1732,2181.493,226303580.7641,3230.855,65582500.5267,76571216.1927,60.71,39.29,1.55,58.38,41.62,1.4,-11.825,2
2024-06-10 06:00:00+00:00,69595.2,69639.0,69300.0,69459.1,429585127.1203,-0.0212,-0.0421,-14.73,-29.23,178295618.8012,251289508.3191,-697452105.3506,355219977.4384,484946535.1352,-1628261250.7329,0.01,59.55,40.45,1.47,434341.31971,21351.7501,0.0,71.22,7635.81,1106.54,6529.27,36628327546.0,177804.05,5893768553.0,147593971.6516,2129.254,148324247.9887,2122.592,178295618.8012,251289508.3191,60.6,39.4,1.54,58.29,41.71,1.4,-11.77,2
2024-06-10 07:00:00+00:00,69459.1,69532.2,69265.0,69325.3,401996588.7113,-0.0421,-0.0307,-29.23,-21.31,185620083.2737,216376505.4376,-728208527.5145,399279871.5122,440512996.1127,-1669494375.3334,0.01,59.42,40.58,1.46,599107.63297,7289.397,-73.38,0.0,7562.43,1106.54,6455.89,36578442625.0,178003.65,5876802704.0,156029438.2089,2256.132,120825618.2892,1731.253,185620083.2737,216376505.4376,60.67,39.33,1.54,58.43,41.57,1.41,-10.725,2
2024-06-10 08:00:00+00:00,69325.3,69530.0,69310.7,69422.5,322925535.8619,-0.0307,-0.0504,-21.3,-35.0,188620617.5968,134304918.2651,-673892828.1828,389043025.5193,288329405.863,-1568780755.6771,0.01,59.11,40.89,1.45,902.49802,4448.4143,0.0,-135.5,7562.43,971.04,6591.39,37227218810.0,177842.88,5877109222.0,148590598.8493,2153.171,114584213.1189,1644.511,188620617.5968,134304918.2651,60.59,39.41,1.54,58.51,41.49,1.41,-8.965,2
2024-06-10 09:00:00+00:00,69422.6,69508.6,69201.2,69471.6,489261698.576,-0.0506,-0.0311,-35.1,-21.61,236015572.9996,253246125.5764,-691123380.7596,490726843.7258,528527993.4639,-1606581905.4152,0.01,59.26,40.74,1.46,15094.0837,0.0,451.12,0.0,8013.55,971.04,7042.51,37049228242.0,177993.12,5911556099.0,171314287.4772,2477.679,131301706.0757,1883.286,236015572.9996,253246125.5764,60.59,39.41,1.54,58.47,41.53,1.41,-9.68,2
2024-06-10 10:00:00+00:00,69471.6,69505.8,69382.1,69472.2,177546772.5529,-0.0311,-0.0464,-21.6,-32.21,100361933.8481,77184838.7048,-667946285.6163,188744917.2909,155478466.8136,-1573315454.9379,0.01,59.66,40.34,1.48,8262.9313,278.0,0.0,-115.47,8013.55,855.57,7157.98,37058488625.0,177916.11,5903585130.0,171298177.8387,2477.597,145350677.4366,2083.34,100361933.8481,77184838.7048,61.0,39.0,1.56,58.48,41.52,1.41,-12.485,2
2024-06-10 11:00:00+00:00,69472.2,69592.6,69366.6,69506.7,205855375.4844,-0.0464,-0.0472,-32.21,-32.81,121723050.5846,84132324.8998,-630355559.9315,287420160.4616,194798037.1646,-1480693331.6409,0.01,59.75,40.25,1.48,208.2342,16350.3537,0.0,-137.03,8013.55,718.54,7295.01,37073534032.0,177896.3,5896567875.0,201908601.6563,2919.374,159058543.8524,2279.876,121723050.5846,84132324.8998,61.04,38.96,1.57,58.53,41.47,1.41,-12.595,2
2024-06-10 12:00:00+00:00,69506.6,69555.1,69351.4,69401.9,242112185.8021,-0.0471,-0.0546,-32.71,-37.91,122717513.3339,119394672.4682,-627032719.0658,252794273.4816,239106392.0905,-1467005450.2498,0.01,59.86,40.14,1.49,2503.99117,0.0,0.0,138.82,8013.55,857.36,7156.19,37005947668.0,178144.61,5896851366.0,189325671.7225,2736.577,137616789.1652,1970.87,122717513.3339,119394672.4682,60.97,39.03,1.56,58.57,41.43,1.41,-12.375,2
2024-06-10 13:00:00+00:00,69401.8,69548.7,69255.1,69444.0,577848047.6305,-0.0545,-0.0515,-37.8,-35.79,272265228.2058,305582819.4247,-660350310.2847,605232622.5307,626092189.8877,-1487865017.6068,0.01,59.9,40.1,1.49,22246.15295,27187.0688,378.57,0.0,8392.12,857.36,7534.76,37082035864.0,178889.21,5926970969.0,202127199.7963,2923.931,129184433.0487,1852.914,272265228.2058,305582819.4247,61.2,38.8,1.58,58.59,41.41,1.42,-13.255,2
2024-06-10 14:00:00+00:00,69443.9,69700.0,69323.0,69699.9,512158150.4337,-0.0514,-0.0542,-35.69,-37.81,296630800.8342,215527349.5995,-579246859.05,599603937.0649,478118635.5596,-1366379716.1015,0.01,59.9,40.1,1.49,485.877,67125.47001,0.0,-301.87,8392.12,555.49,7836.63,37134167040.0,178414.08,5928413864.0,143241001.6371,2072.293,134141575.5099,1923.194,296630800.8342,215527349.5995,61.15,38.85,1.57,58.72,41.28,1.42,-12.32,2
2024-06-10 15:00:00+00:00,69700.0,70222.7,69633.1,70090.9,1380230764.5795,-0.0544,-0.0354,-37.9,-24.78,710247517.5105,669983247.069,-538982588.6085,1570838390.9289,1424584113.3406,-1220125438.5132,0.01,59.94,40.06,1.5,70.0659,1192354.63945,514.97,0.0,8907.09,555.49,8351.6,37308602215.0,179349.81,5994676465.0,132907845.638,1916.103,161790280.2062,2310.924,710247517.5105,669983247.069,61.14,38.86,1.57,58.67,41.33,1.42,-12.595,2
